ID;GPS_TIME;H:M:S;X(m);Y(m);Z(m);SIGX(m);SIGY(m);SIGZ(m);DE(m);SIGDE(m);DN(m);SIGDN(m);DU(m);SIGDU(m);2D_ERROR(m);3D_ERROR(m);Lat(deg);Lon(deg);h_geo(m);H_Orto(m);dtr(m);TZH(m);TZW(m);TZD(m);GOM;N_SAT;LOM;Qui_Tab;HDOP;VDOP;PDOP;GDOP
2686;299475.00;11:11:15.00;4081095.4301;-4457449.3053;-2034743.0313;0.0026;0.0030;0.0013;-0.0485;0.0020;0.2465;0.0006;0.0002;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469053;922.182791;-14.448687;2.079991;0.238491;2.318481;0.404932;9;1.019035;7.815178;0.002062;0.003616;0.004163;0.005361
2687;299490.00;11:11:30.00;4081095.4301;-4457449.3053;-2034743.0313;0.0026;0.0030;0.0013;-0.0485;0.0020;0.2465;0.0006;0.0002;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469078;922.182816;-14.466866;2.079991;0.239557;2.319548;0.404798;9;0.458797;7.815178;0.002061;0.003615;0.004161;0.005330
2688;299505.00;11:11:45.00;4081095.4301;-4457449.3053;-2034743.0313;0.0026;0.0030;0.0013;-0.0486;0.0020;0.2465;0.0006;0.0002;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469080;922.182817;-14.479192;2.079991;0.241943;2.321934;0.404779;8;1.049199;7.815178;0.002060;0.003614;0.004160;0.005354
2689;299520.00;11:12:00.00;4081095.4300;-4457449.3053;-2034743.0313;0.0026;0.0030;0.0013;-0.0486;0.0020;0.2465;0.0006;0.0002;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469088;922.182826;-14.505423;2.079991;0.241022;2.321013;0.404811;8;1.490183;7.815178;0.002059;0.003613;0.004158;0.005358
2690;299535.00;11:12:15.00;4081095.4301;-4457449.3053;-2034743.0313;0.0026;0.0029;0.0013;-0.0486;0.0020;0.2465;0.0006;0.0002;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469105;922.182843;-14.551800;2.079991;0.241887;2.321878;0.404825;8;1.337943;7.815178;0.002057;0.003612;0.004157;0.005356
2691;299550.00;11:12:30.00;4081095.4300;-4457449.3053;-2034743.0314;0.0026;0.0029;0.0013;-0.0486;0.0020;0.2465;0.0006;0.0002;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469103;922.182841;-14.562849;2.079991;0.241372;2.321362;0.404854;8;1.464714;7.815178;0.002056;0.003611;0.004155;0.005353
2692;299565.00;11:12:45.00;4081095.4300;-4457449.3053;-2034743.0314;0.0026;0.0029;0.0013;-0.0486;0.0020;0.2465;0.0006;0.0002;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469100;922.182838;-14.579347;2.079991;0.239190;2.319181;0.404857;8;1.246317;7.815178;0.002055;0.003610;0.004154;0.005350
2693;299580.00;11:13:00.00;4081095.4300;-4457449.3054;-2034743.0314;0.0026;0.0029;0.0013;-0.0486;0.0020;0.2465;0.0006;0.0002;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469104;922.182841;-14.609673;2.079991;0.241460;2.321450;0.404831;8;0.983601;7.815178;0.002054;0.003609;0.004152;0.005347
2694;299595.00;11:13:15.00;4081095.4300;-4457449.3054;-2034743.0314;0.0026;0.0029;0.0013;-0.0486;0.0020;0.2465;0.0006;0.0002;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469107;922.182845;-14.643726;2.079991;0.241894;2.321885;0.404834;8;1.243501;7.815178;0.002053;0.003608;0.004151;0.005344
2695;299610.00;11:13:30.00;4081095.4300;-4457449.3054;-2034743.0314;0.0026;0.0029;0.0013;-0.0487;0.0020;0.2465;0.0005;0.0002;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469109;922.182846;-14.660022;2.079991;0.243093;2.323084;0.404819;8;1.084796;7.815178;0.002052;0.003606;0.004149;0.005341
2696;299625.00;11:13:45.00;4081095.4300;-4457449.3054;-2034743.0314;0.0026;0.0029;0.0013;-0.0487;0.0020;0.2464;0.0005;0.0003;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469120;922.182857;-14.675257;2.079991;0.243762;2.323753;0.404811;8;1.147179;7.815178;0.002051;0.003605;0.004148;0.005338
2697;299640.00;11:14:00.00;4081095.4300;-4457449.3054;-2034743.0314;0.0026;0.0029;0.0013;-0.0487;0.0020;0.2464;0.0005;0.0002;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469116;922.182853;-14.689685;2.079991;0.245127;2.325117;0.404769;8;0.849464;7.815178;0.002050;0.003604;0.004146;0.005334
2698;299655.00;11:14:15.00;4081095.4300;-4457449.3054;-2034743.0314;0.0026;0.0029;0.0013;-0.0487;0.0020;0.2464;0.0005;0.0002;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469105;922.182842;-14.726851;2.079991;0.244130;2.324120;0.404715;8;0.745518;7.815178;0.002049;0.003603;0.004145;0.005331
2699;299670.00;11:14:30.00;4081095.4300;-4457449.3054;-2034743.0314;0.0026;0.0029;0.0013;-0.0487;0.0020;0.2464;0.0005;0.0002;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469112;922.182850;-14.773399;2.079991;0.243587;2.323577;0.404651;8;0.652126;7.815178;0.002048;0.003602;0.004143;0.005328
2700;299685.00;11:14:45.00;4081095.4299;-4457449.3054;-2034743.0314;0.0026;0.0029;0.0013;-0.0487;0.0020;0.2464;0.0005;0.0002;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469109;922.182847;-14.802887;2.079991;0.239589;2.319579;0.404638;8;1.108410;7.815178;0.002047;0.003601;0.004142;0.005325
2701;299700.00;11:15:00.00;4081095.4300;-4457449.3054;-2034743.0314;0.0026;0.0029;0.0013;-0.0487;0.0020;0.2464;0.0005;0.0003;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469129;922.182866;-14.849893;2.079991;0.241079;2.321070;0.404621;8;1.064677;7.815178;0.002046;0.003600;0.004140;0.005322
2702;299715.00;11:15:15.00;4081095.4300;-4457449.3054;-2034743.0314;0.0026;0.0029;0.0013;-0.0487;0.0020;0.2464;0.0005;0.0003;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469148;922.182885;-14.873581;2.079991;0.242520;2.322510;0.404615;8;1.163051;7.815178;0.002045;0.003599;0.004139;0.005319
2703;299730.00;11:15:30.00;4081095.4300;-4457449.3055;-2034743.0314;0.0026;0.0029;0.0013;-0.0487;0.0020;0.2464;0.0005;0.0003;0.0036;0.2512;0.2512;-18.72410130;-47.52379547;912.469173;922.182911;-14.895567;2.079991;0.242607;2.322598;0.404596;8;1.045556;7.815178;0.002044;0.003597;0.004137;0.005315
2704;299745.00;11:15:45.00;4081095.4300;-4457449.3055;-2034743.0314;0.0026;0.0029;0.0013;-0.0487;0.0020;0.2464;0.0005;0.0003;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469188;922.182926;-14.942668;2.079991;0.244778;2.324769;0.404593;8;1.185405;7.815178;0.002043;0.003596;0.004136;0.005312
2705;299760.00;11:15:60.00;4081095.4300;-4457449.3055;-2034743.0314;0.0026;0.0029;0.0013;-0.0487;0.0020;0.2464;0.0005;0.0003;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469201;922.182939;-14.980540;2.079991;0.245162;2.325153;0.404544;8;0.785471;7.815178;0.002042;0.003595;0.004134;0.005309
2706;299775.00;11:16:15.00;4081095.4300;-4457449.3055;-2034743.0314;0.0026;0.0029;0.0013;-0.0488;0.0020;0.2464;0.0005;0.0003;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469216;922.182954;-15.001679;2.079991;0.245591;2.325582;0.404562;8;1.376882;7.815178;0.002040;0.003594;0.004133;0.005306
2707;299790.00;11:16:30.00;4081095.4299;-4457449.3055;-2034743.0314;0.0026;0.0029;0.0013;-0.0488;0.0020;0.2464;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469220;922.182958;-15.010666;2.079991;0.244322;2.324313;0.404481;8;0.503589;7.815178;0.002039;0.003593;0.004131;0.005302
2708;299805.00;11:16:45.00;4081095.4299;-4457449.3055;-2034743.0314;0.0026;0.0029;0.0013;-0.0488;0.0020;0.2464;0.0005;0.0003;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469218;922.182956;-15.011408;2.079991;0.245461;2.325451;0.404533;8;1.664521;7.815178;0.002038;0.003592;0.004130;0.005299
2709;299820.00;11:16:60.00;4081095.4299;-4457449.3055;-2034743.0315;0.0026;0.0029;0.0013;-0.0488;0.0020;0.2464;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469219;922.182957;-15.015415;2.079991;0.245169;2.325159;0.404474;8;0.704656;7.815178;0.002037;0.003590;0.004128;0.005296
2710;299835.00;11:17:15.00;4081095.4299;-4457449.3056;-2034743.0315;0.0026;0.0029;0.0013;-0.0488;0.0020;0.2464;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469220;922.182958;-15.062390;2.079991;0.244363;2.324353;0.404466;8;1.138537;7.815178;0.002036;0.003589;0.004127;0.005292
2711;299850.00;11:17:30.00;4081095.4299;-4457449.3056;-2034743.0315;0.0026;0.0029;0.0013;-0.0489;0.0020;0.2464;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469226;922.182963;-15.075164;2.079991;0.246169;2.326159;0.404448;8;1.062493;7.815178;0.002035;0.003588;0.004125;0.005289
2712;299865.00;11:17:45.00;4081095.4299;-4457449.3056;-2034743.0315;0.0026;0.0029;0.0013;-0.0489;0.0020;0.2464;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469236;922.182974;-15.089238;2.079991;0.246067;2.326057;0.404512;8;1.771753;7.815178;0.002034;0.003587;0.004124;0.005286
2713;299880.00;11:17:60.00;4081095.4299;-4457449.3056;-2034743.0315;0.0026;0.0029;0.0013;-0.0489;0.0020;0.2464;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469230;922.182968;-15.108044;2.079991;0.247417;2.327408;0.404494;8;1.054253;7.815178;0.002033;0.003586;0.004122;0.005282
2714;299895.00;11:18:15.00;4081095.4299;-4457449.3056;-2034743.0315;0.0026;0.0029;0.0013;-0.0489;0.0020;0.2464;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469243;922.182981;-15.144035;2.079991;0.250422;2.330413;0.404503;8;1.290011;7.815178;0.002032;0.003585;0.004121;0.005279
2715;299910.00;11:18:30.00;4081095.4299;-4457449.3056;-2034743.0315;0.0026;0.0029;0.0013;-0.0489;0.0020;0.2464;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469243;922.182981;-15.115780;2.079991;0.246596;2.326586;0.404467;8;0.896124;7.815178;0.002031;0.003583;0.004119;0.005276
2716;299925.00;11:18:45.00;4081095.4299;-4457449.3056;-2034743.0315;0.0026;0.0029;0.0013;-0.0489;0.0020;0.2464;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469238;922.182976;-15.126765;2.079991;0.244982;2.324973;0.404478;8;1.309395;7.815178;0.002030;0.003582;0.004117;0.005272
2717;299940.00;11:18:60.00;4081095.4299;-4457449.3056;-2034743.0315;0.0026;0.0029;0.0013;-0.0489;0.0020;0.2464;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469234;922.182972;-15.118457;2.079991;0.247248;2.327238;0.404437;8;0.861624;7.815178;0.002029;0.003581;0.004116;0.005269
2718;299955.00;11:19:15.00;4081095.4299;-4457449.3056;-2034743.0315;0.0026;0.0029;0.0013;-0.0489;0.0020;0.2464;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469245;922.182983;-15.104406;2.079991;0.250674;2.330664;0.404438;8;1.218094;7.815178;0.002028;0.003580;0.004114;0.005265
2719;299970.00;11:19:30.00;4081095.4299;-4457449.3056;-2034743.0315;0.0026;0.0029;0.0013;-0.0489;0.0020;0.2464;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469248;922.182985;-15.056709;2.079991;0.249581;2.329572;0.404419;8;1.047683;7.815178;0.002027;0.003579;0.004113;0.005262
2720;299985.00;11:19:45.00;4081095.4298;-4457449.3056;-2034743.0315;0.0026;0.0029;0.0013;-0.0489;0.0020;0.2464;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469242;922.182980;-15.038624;2.079991;0.249272;2.329262;0.404401;8;1.052583;7.815178;0.002026;0.003577;0.004111;0.005259
2721;300000.00;11:19:60.00;4081095.4298;-4457449.3057;-2034743.0315;0.0026;0.0029;0.0013;-0.0490;0.0019;0.2464;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469246;922.182984;-15.034855;2.079991;0.247618;2.327609;0.404417;8;1.361159;7.815178;0.002025;0.003576;0.004110;0.005255
2722;300015.00;11:20:15.00;4081095.4298;-4457449.3057;-2034743.0315;0.0026;0.0029;0.0013;-0.0490;0.0019;0.2463;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469253;922.182991;-15.020897;2.079991;0.247618;2.327608;0.404462;8;1.603997;7.815178;0.002024;0.003575;0.004108;0.005252
2723;300030.00;11:20:30.00;4081095.4298;-4457449.3057;-2034743.0315;0.0026;0.0029;0.0013;-0.0490;0.0019;0.2463;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469259;922.182997;-15.025072;2.079991;0.248025;2.328016;0.404501;8;1.553516;7.815178;0.002023;0.003574;0.004106;0.005248
2724;300045.00;11:20:45.00;4081095.4298;-4457449.3057;-2034743.0315;0.0026;0.0029;0.0013;-0.0490;0.0019;0.2463;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469256;922.182994;-14.998444;2.079991;0.246680;2.326670;0.404516;8;1.343303;7.815178;0.002022;0.003572;0.004105;0.005245
2725;300060.00;11:20:60.00;4081095.4298;-4457449.3057;-2034743.0315;0.0026;0.0029;0.0013;-0.0490;0.0019;0.2463;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469269;922.183007;-15.029015;2.079991;0.248176;2.328167;0.404517;8;1.225044;7.815178;0.002021;0.003571;0.004103;0.005241
2726;300075.00;11:21:15.00;4081095.4298;-4457449.3057;-2034743.0315;0.0026;0.0029;0.0013;-0.0490;0.0019;0.2463;0.0005;0.0004;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469314;922.183052;-15.008860;2.079991;0.248506;2.328497;0.404606;8;1.993593;7.815178;0.002020;0.003570;0.004102;0.005238
2727;300090.00;11:21:30.00;4081095.4298;-4457449.3058;-2034743.0316;0.0026;0.0029;0.0013;-0.0491;0.0019;0.2463;0.0005;0.0005;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469323;922.183060;-14.963942;2.079991;0.246060;2.326050;0.404595;8;1.119312;7.815178;0.002019;0.003569;0.004100;0.005234
2728;300105.00;11:21:45.00;4081095.4298;-4457449.3058;-2034743.0316;0.0026;0.0029;0.0013;-0.0491;0.0019;0.2463;0.0005;0.0005;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469332;922.183069;-14.932945;2.079991;0.242568;2.322559;0.404666;8;1.839009;7.815178;0.002018;0.003567;0.004098;0.005231
2729;300120.00;11:21:60.00;4081095.4298;-4457449.3058;-2034743.0316;0.0026;0.0029;0.0013;-0.0491;0.0019;0.2463;0.0005;0.0005;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469339;922.183076;-14.929028;2.079991;0.243261;2.323251;0.404705;8;1.556233;7.815178;0.002017;0.003566;0.004097;0.005227
2730;300135.00;11:22:15.00;4081095.4298;-4457449.3058;-2034743.0316;0.0026;0.0029;0.0013;-0.0491;0.0019;0.2463;0.0005;0.0005;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469349;922.183086;-14.907413;2.079991;0.240502;2.320493;0.404742;8;1.531931;7.815178;0.002015;0.003565;0.004095;0.005224
2731;300150.00;11:22:30.00;4081095.4298;-4457449.3058;-2034743.0316;0.0026;0.0029;0.0013;-0.0491;0.0019;0.2463;0.0005;0.0005;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469361;922.183099;-14.879960;2.079991;0.243023;2.323014;0.404777;8;1.524031;7.815178;0.002014;0.003563;0.004093;0.005220
2732;300165.00;11:22:45.00;4081095.4298;-4457449.3058;-2034743.0316;0.0026;0.0029;0.0013;-0.0491;0.0019;0.2463;0.0005;0.0005;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469375;922.183112;-14.875916;2.079991;0.246745;2.326735;0.404850;8;1.854308;7.815178;0.002013;0.003562;0.004092;0.005217
2733;300180.00;11:22:60.00;4081095.4298;-4457449.3059;-2034743.0316;0.0026;0.0029;0.0013;-0.0491;0.0019;0.2463;0.0005;0.0005;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469394;922.183132;-14.878232;2.079991;0.246449;2.326440;0.404778;8;0.583840;7.815178;0.002012;0.003561;0.004090;0.005213
2734;300195.00;11:23:15.00;4081095.4298;-4457449.3059;-2034743.0316;0.0026;0.0029;0.0013;-0.0492;0.0019;0.2463;0.0005;0.0005;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469393;922.183131;-14.862825;2.079991;0.244905;2.324896;0.404866;8;1.987047;7.815178;0.002011;0.003560;0.004089;0.005210
2735;300210.00;11:23:30.00;4081095.4297;-4457449.3059;-2034743.0316;0.0026;0.0029;0.0013;-0.0492;0.0019;0.2463;0.0005;0.0005;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469386;922.183123;-14.861948;2.079991;0.246226;2.326217;0.404887;8;1.397950;7.815178;0.002010;0.003558;0.004087;0.005206
2736;300225.00;11:23:45.00;4081095.4297;-4457449.3059;-2034743.0316;0.0026;0.0029;0.0013;-0.0492;0.0019;0.2463;0.0005;0.0005;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469387;922.183124;-14.856401;2.079991;0.248246;2.328237;0.404934;8;1.627625;7.815178;0.002009;0.003557;0.004085;0.005203
2737;300240.00;11:23:60.00;4081095.4297;-4457449.3059;-2034743.0316;0.0026;0.0029;0.0013;-0.0492;0.0019;0.2463;0.0005;0.0005;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469376;922.183114;-14.842618;2.079991;0.247109;2.327100;0.404971;8;1.545362;7.815178;0.002008;0.003556;0.004084;0.005199
2738;300255.00;11:24:15.00;4081095.4297;-4457449.3059;-2034743.0316;0.0026;0.0029;0.0013;-0.0492;0.0019;0.2463;0.0005;0.0005;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469349;922.183086;-14.833123;2.079991;0.246284;2.326275;0.405004;8;1.505633;7.815178;0.002007;0.003554;0.004082;0.005196
2739;300270.00;11:24:30.00;4081095.4297;-4457449.3059;-2034743.0316;0.0026;0.0029;0.0013;-0.0492;0.0019;0.2463;0.0005;0.0005;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469356;922.183094;-14.857879;2.079991;0.246611;2.326602;0.404977;8;0.972306;7.815178;0.002006;0.003553;0.004080;0.005192
2740;300285.00;11:24:45.00;4081095.4297;-4457449.3059;-2034743.0316;0.0026;0.0029;0.0013;-0.0493;0.0019;0.2463;0.0005;0.0005;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469367;922.183104;-14.897256;2.079991;0.247049;2.327040;0.405000;8;1.416261;7.815178;0.002005;0.003552;0.004079;0.005189
2741;300300.00;11:24:60.00;4081095.4297;-4457449.3059;-2034743.0316;0.0026;0.0029;0.0013;-0.0493;0.0019;0.2463;0.0005;0.0005;0.0036;0.2512;0.2512;-18.72410131;-47.52379547;912.469355;922.183093;-14.929744;2.079991;0.248530;2.328521;0.405018;8;1.381700;7.815178;0.002004;0.003550;0.004077;0.005185
2742;300315.00;11:25:15.00;4081095.4296;-4457449.3059;-2034743.0316;0.0026;0.0029;0.0013;-0.0493;0.0019;0.2463;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379547;912.469345;922.183083;-14.949808;2.079991;0.249217;2.329207;0.405051;8;1.504384;7.815178;0.002003;0.003549;0.004075;0.005181
2743;300330.00;11:25:30.00;4081095.4296;-4457449.3059;-2034743.0316;0.0026;0.0029;0.0013;-0.0493;0.0019;0.2463;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379547;912.469339;922.183076;-14.939701;2.079991;0.247787;2.327777;0.405075;8;1.426430;7.815178;0.002002;0.003548;0.004074;0.005178
2744;300345.00;11:25:45.00;4081095.4296;-4457449.3059;-2034743.0316;0.0026;0.0029;0.0013;-0.0493;0.0019;0.2463;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379547;912.469334;922.183071;-14.946019;2.079991;0.247435;2.327425;0.405132;8;1.717617;7.815178;0.002001;0.003546;0.004072;0.005174
2745;300360.00;11:25:60.00;4081095.4296;-4457449.3059;-2034743.0316;0.0026;0.0029;0.0013;-0.0493;0.0019;0.2463;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379547;912.469332;922.183069;-14.945416;2.079991;0.246343;2.326334;0.405133;8;1.221712;7.815178;0.002000;0.003545;0.004070;0.005171
2746;300375.00;11:26:15.00;4081095.4296;-4457449.3060;-2034743.0316;0.0026;0.0029;0.0013;-0.0494;0.0019;0.2463;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379547;912.469348;922.183085;-14.945210;2.079991;0.247341;2.327332;0.405051;8;0.491402;7.815178;0.001999;0.003544;0.004069;0.005167
2747;300390.00;11:26:30.00;4081095.4296;-4457449.3060;-2034743.0316;0.0026;0.0029;0.0013;-0.0494;0.0019;0.2463;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379547;912.469344;922.183082;-14.934959;2.079991;0.247399;2.327389;0.405062;8;1.315093;7.815178;0.001998;0.003542;0.004067;0.005163
2748;300405.00;11:26:45.00;4081095.4296;-4457449.3060;-2034743.0316;0.0026;0.0029;0.0013;-0.0494;0.0019;0.2463;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379547;912.469336;922.183074;-14.897315;2.079991;0.245762;2.325753;0.405051;8;1.113755;7.815178;0.001997;0.003541;0.004065;0.005160
2749;300420.00;11:27:00.00;4081095.4295;-4457449.3060;-2034743.0316;0.0026;0.0029;0.0013;-0.0494;0.0019;0.2463;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379547;912.469329;922.183066;-14.885592;2.079991;0.245833;2.325824;0.405019;8;0.931148;7.815178;0.001996;0.003540;0.004064;0.005156
2750;300435.00;11:27:15.00;4081095.4295;-4457449.3060;-2034743.0316;0.0026;0.0029;0.0013;-0.0494;0.0019;0.2463;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379547;912.469344;922.183081;-14.872204;2.079991;0.246696;2.326687;0.405046;8;1.460984;7.815178;0.001995;0.003538;0.004062;0.005153
2751;300450.00;11:27:30.00;4081095.4295;-4457449.3060;-2034743.0316;0.0026;0.0029;0.0013;-0.0494;0.0019;0.2463;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379547;912.469340;922.183077;-14.857603;2.079991;0.245998;2.325989;0.404991;8;0.722837;7.815178;0.001994;0.003537;0.004060;0.005149
2752;300465.00;11:27:45.00;4081095.4295;-4457449.3060;-2034743.0316;0.0026;0.0029;0.0013;-0.0494;0.0019;0.2463;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379547;912.469352;922.183090;-14.878985;2.079991;0.248109;2.328100;0.405026;8;1.524116;7.815178;0.001993;0.003535;0.004059;0.005145
2753;300480.00;11:28:00.00;4081095.4295;-4457449.3060;-2034743.0316;0.0026;0.0029;0.0013;-0.0494;0.0019;0.2463;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379547;912.469350;922.183088;-14.888771;2.079991;0.248048;2.328039;0.405068;8;1.585888;7.815178;0.001992;0.003534;0.004057;0.005142
2754;300495.00;11:28:15.00;4081095.4295;-4457449.3060;-2034743.0316;0.0025;0.0029;0.0013;-0.0495;0.0019;0.2462;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379547;912.469339;922.183076;-14.868620;2.079991;0.247179;2.327169;0.405089;9;1.813003;7.815178;0.001991;0.003533;0.004055;0.005138
2755;300510.00;11:28:30.00;4081095.4295;-4457449.3060;-2034743.0316;0.0025;0.0029;0.0013;-0.0495;0.0019;0.2462;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379547;912.469344;922.183082;-14.896886;2.079991;0.248965;2.328955;0.405044;9;1.217429;7.815178;0.001990;0.003531;0.004053;0.005111
2756;300525.00;11:28:45.00;4081095.4295;-4457449.3060;-2034743.0316;0.0025;0.0029;0.0013;-0.0495;0.0019;0.2462;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379547;912.469358;922.183096;-14.888420;2.079991;0.251344;2.331334;0.404974;9;1.004828;7.815178;0.001989;0.003530;0.004052;0.005084
2757;300540.00;11:29:00.00;4081095.4295;-4457449.3060;-2034743.0317;0.0025;0.0029;0.0013;-0.0495;0.0019;0.2462;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379547;912.469357;922.183094;-14.881252;2.079991;0.249861;2.329851;0.404989;8;0.934945;7.815178;0.001988;0.003529;0.004050;0.005119
2758;300555.00;11:29:15.00;4081095.4295;-4457449.3061;-2034743.0317;0.0025;0.0029;0.0013;-0.0495;0.0019;0.2462;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379547;912.469372;922.183109;-14.882253;2.079991;0.249438;2.329429;0.404964;9;1.400296;7.815178;0.001987;0.003527;0.004048;0.005054
2759;300570.00;11:29:30.00;4081095.4295;-4457449.3061;-2034743.0317;0.0025;0.0029;0.0013;-0.0495;0.0019;0.2462;0.0005;0.0005;0.0035;0.2512;0.2512;-18.72410131;-47.52379548;912.469369;922.183106;-14.891161;2.079991;0.249141;2.329132;0.404913;9;1.167536;7.815178;0.001986;0.003526;0.004047;0.005048
2760;300585.00;11:29:45.00;4081095.4295;-4457449.3060;-2034743.0317;0.0025;0.0029;0.0013;-0.0495;0.0019;0.2462;0.0005;0.0005;0.0035;0.2511;0.2511;-18.72410131;-47.52379548;912.469334;922.183071;-14.910877;2.079991;0.252385;2.332376;0.404935;9;1.818729;7.815178;0.001985;0.003524;0.004045;0.005041
